,legacyId,parentId,qubitParentSlug,identifier,accessionNumber,title,levelOfDescription,extentAndMedium,repository,archivalHistory,acquisition,scopeAndContent,appraisal,accruals,arrangement,accessConditions,reproductionConditions,language,script,languageNote,physicalCharacteristics,findingAids,locationOfOriginals,locationOfCopies,relatedUnitsOfDescription,publicationNote,digitalObjectURI,digitalObjectChecksum,generalNote,subjectAccessPoints,placeAccessPoints,nameAccessPoints,genreAccessPoints,descriptionIdentifier,institutionIdentifier,rules,descriptionStatus,levelOfDetail,revisionHistory,languageOfDescription,scriptOfDescription,sources,archivistNote,publicationStatus,physicalObjectName,physicalObjectLocation,physicalObjectType,alternativeIdentifiers,alternativeIdentifierLabels,eventDates,eventTypes,eventStartDates,eventEndDates,eventDescriptions,eventActors,eventActorHistories,eventPlaces,culture
937,,121510.0,,914,,Pemerintah Ri Jogjakarta: Peraturan No. 48 tgl. 12 Oktober 1948 tentang perluasan berlakunya peraturan pidana/disiplin tentara dan kekuasaan Pengadilan Tentara.,Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
938,,121510.0,,915,,Pemerintah RI Jogjakarta: Peraturan No. 53 tgl. 26 Oktober 1948 tentang urusan tawanan dan tahanan politik/tentara yang bersangkutan dengan peristiwa Madiun.,Item,5 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Konsep, salinan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
939,,121510.0,,916,,Pemerintah RI Jogjakarta: Peraturan-peraturan No. S.1 dan No. 67 tgl. 5 Februari 1948 dan 15 November 1948 tentang permohonan grasi.,Item,5 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
940,,121510.0,,917,,Pemerintah RI Jogjakarta: Peraturan No. 70 tgl. 26 November 1948 tentang kekuasaan Komandan Sub Territorium dan Kepala Daerah Karesidenan/Kepala Daerah Istimewa Jogjakarta.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Konsep, stensilan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
941,,121510.0,,918,,Presiden RI: Peraturan No. 1 tgl. 8 Agustus 1946 tentang pemberian pengampunan kepada orang-orang hukuman.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
942,,121510.0,,919,,"Presiden RI: Peraturan No. 3 tgl. 28 Oktober 1946 tentang perhubungan Dewan Pertahanan Daerah dengan jawatan-jawatan Pemerintahan Sipil, disertai surat pengantar.",Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,9 lembar,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
943,,121510.0,,920,,Pemerintah RI Jogjakarta: Penetapan No. 15/S.D tgl. 30 Juni 1946 tentang Susunan Dewan Pertahanan Daerah Jogjakarta.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
944,,121510.0,,921,,Pemerintah RI Jogjakarta: Penetapan No. 13/S.D tgl. 8 Juli 1946 tentang penempatan kedudukan Dewan Pertahanan Negara di Kota Jogjakarta.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
945,,121510.0,,922,,Presiden RI: Penetapan No. 6 tgl. 9 April 1946 tentang pembetukan Tentara Republik Indonesia Angkatan Udara.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
946,,121510.0,,923,,Presiden RI: Penetapan No. 1 tgl. 26 Juni 1946 tentang pembentukan Dewan Militer.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
947,,121510.0,,924,,Presiden RI: Penetapan No. 4 dan No. 5 tgl. 19 Juli 1946 dan 4 Juli 1946 tentang pengangkatan anggota-anggota pada Mahkamah Tentara Agung Luar Biasa dan pelantikan Dewan Pertahanan Negara.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
948,,121510.0,,925,,Presiden RI Panglima Tertinggi Angkatan Perang: Penetapan tgl. 5 Mei 1947 tentang pemersatu Tentara Republik Indonesia dan laskar-laskar dan pembentukan panitianya.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
949,,121510.0,,926,,Presiden RI Panglima Tertinggi Angkatan Perang: Penetapan-penetapan tgl. 17 Juli 1947 tentang pembentukan Panitia Pembentukan Tentara Nasional Indonesia di Sumatera dan pengangkatan anggota-anggota panitia tersebut serta pengangkatan-pengangkatan Pimpinan Tertinggi Tentara Nasional Indonesia di Sumatera.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
950,,121510.0,,927,,Presiden RI: Penetapan No. 14 tgl. 17 November 1949 tentang pemberian amnesti.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Stensilan,,,,,,,,,,,,,,N.B.: Satu lembar dalam bahasa Inggris,Draft,,,,,,,,,,,Sekretariat Negara,,,id
951,,121510.0,,928,,Presiden RI: Penetapan-penetapan tgl. 16 September 1949-21 Desember 1949 tentang penolakan dan pemberian grasi.,Item,7 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Turunan, salinan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
952,,121510.0,,929,,Perdana Menteri RI: Surat Keputusan No. 38/PM/II tgl. 6 November 1946 tentang pemberian kewajiban menyelesaikan urusan pengungsi-pengungsi yang akan pergi ke daerah serikat atau luar negeri dan bangsa Tionghoa yang belajar atau berobat kepada Menteri Negara Ir. Tan Po Goan.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
953,,121510.0,,930,,"Badan Pekerja Komite Nasional Pusat: Surat Keputusan No. 49/BP3/47 u tgl. 12 Agustus 1947 tentang rancangan Undang-undang Naturalisasi Herman Oscar Gustav Fischer, George Wilhem August Friederich, Wilhelm Karl Dottfried Mewes, dan Curt Ulrich Gross.",Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
954,,121510.0,,931,,"Soekarno-Hatta: Maklumat tgl. 18 Agustus 1945 tentang pemberitahuan bahwa pembangunan Negara Indonesia Merdeka sedang dilaksanakan dan himbauan agar seluruh rakyat Indonesia tetap tenteram, tenang, berdisiplin.",Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
955,,121510.0,,932,,Soekarno-Hatta: Maklumat No. 2 tgl. 2 Oktober 1945 tentang himbauan dari Soekarno-Hatta agar semua rakyat tenteram dan tenang.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
956,,121510.0,,933,,"Panglima Besar Angkatan Perang RI kepada Sutomo (Bung Tomo): Perintah Harian No. 15/PB/48/I tgl. 2 Februari 1948 tentang pencabutan kembali larangan berbicara pada Jenderal Mayor Sutomo, disertai lampiran.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Tembusan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
957,,121510.0,,934,,"Panglima Tertinggi Angkatan Perang RI: Surat Keputusan No. 3 PT/48 tgl. 3 Maret 1948 tentang penggunaan hak mengemukakan pemandangan-pemandangan politik di muka umum menurut pendapat dan pendirian pribadi anggota-anggota Angkatan Perang RI, disertai penjelasannya.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
958,,121510.0,,935,,"Wakil Presiden RI kepada Kolonel Hidayat, Kepala Staf Divisi I Siliwangi TNI AD: Surat Perintah tgl. 24 Februari 1948 tentang kerusuhan di Banten.",Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
959,,121510.0,,936,,"Presiden/Panglima RI Angkatan Perang kepada seluruh rakyat, badan perjuangan terutama Hizbullah dan Sabilillah agar menjalankan Instruksi Pimpinan TNI.",Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
960,,121510.0,,937,,Pemerintah Militer Daerah Istimewa Jogjakarta Daerah Militer V Jawa: Peraturan No. 4/GM/1949 tgl. 23 Agustus 1949 tentang memperpanjang berlakunya peraturan keramaian.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
961,,121510.0,,939,,Pemerintah Militer Daerah Istimewa Jogjakarta Daerah Militer V Jawa: Peraturan No. 13/GM tgl. 3 September 1949 tentang pemberian surat bepergian.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
962,,121510.0,,940,,"Gubernur Militer Daerah Militer V: Peraturan No. GM tgl. 1 September 1949 tentang pembatasan berkumpul dan bersidang, disertai surat pengantar.",Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
963,,121510.0,,941,,Pemerintah Militer Daerah Istimewa Jogjakarta Daerah Militer V Jawa: Peraturan No. 21/GM/1949 tgl. 21 Nopember 1949 tentang perubahan dalam peraturan hal gerombolan bersenjata selain Angkatan Perang RI No. 8/GM/1949.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
964,,121510.0,,942,,Pemerintah Front Daerah Madiun: Penetapan-penetapan tgl. 18 September 1948-28 September 1948 tentang kebijaksanaan pemerintah sipil di Madiun.,Item,9 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
965,,121510.0,,943,,Menteri Pertahanan: Surat Keputusan No. A/605/1948 tgl. 6 November 1948 tentang peraturan sementara mengenai jaminan kepada pegawai Kementerian Pertahanan dan Angkatan Perang (keluarganya) baik militer maupun sipil yang ditawan berhubung dengan tindakan politik pemerintah dalam keadaan yang genting pada dewasa ini.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
966,,121510.0,,944,,Gubernur Jawa Tengah: Maklumat tgl. 20 Oktober 1945 tentang keamanan di daerah Jawa Tengah.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
967,,121510.0,,945,,"Sub Territorium Militer, Komando Militer Kota Jogjakarta: Pengumuman No. 20/Peng/Kmk/49 tgl. 14 November 1949 tentang berlakunya jam malam, disertai surat pengantar.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Asli, salinan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
968,,121510.0,,946,,Panitia penyelenggara pertemuan keluarga Tawan: Himpunan surat-surat dari penjara.,Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,N.B. Tanpa tanggal,Draft,,,,,,,,,,,Sekretariat Negara,,,id
969,,121510.0,,947,,Telegram-telegram tahun 1945 tentang pengakuan rakyat terhadap pemerintah RI.,Item,5 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
970,,121510.0,,948,,Kiai Haji Achmad di Tangerang (a.n. masyarakat Tangerang): Maklumat No. 1 dan No. 2 tgl. 20 Oktober 1945 tentang pemerintahan Pangreh Praja dan Polisi Kabupaten Tangerang dikuasai oleh rakyat.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
971,,121510.0,,949,,"Badan Keamanan Rakyat: Laporan tgl. 4 November 1945 tentang daerah Pondok Gede dan Kebayoran, disertai surat pengantar.",Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
972,,121510.0,,950,,"Pengurus Partai Buruh Indonesia cabang Kediri kepada Presiden: Surat tgl. 2 Januari 1946 tentang protes terhadap tindakan percobaan pembunuhan Perdana Menteri Sjahrir dan Menteri Penerangan Mr. Amir Sjarifoedin yang dilakukan oleh Nica, disertai surat pengantar.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
973,,121510.0,,951,,Lukman: Laporan tgl. 20 Juni 1946 tentang menghadapi serangan udara modern.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
974,,121510.0,,952,,"Jawatan Penerangan Karesidenan Jakarta di Purwakarta kepada Kementerian Penerangan: Surat tgl. 19 Juli 1946 tentang keadaan sekitar Karesidenan Jakarta yaitu mengenai masalah mobilisasi umum dan akibat-akibatnya, disertai surat pengantar.",Item,6 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
975,,121510.0,,953,,Bagian Kehamikan Tentara Kementerian Pertahanan kepada MBPT: Surat tgl. 5 September 1946 tentang masalah pelaksanaan peraturan lalu lintas.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Tembusan,,,,,,,,,,,,,,N.B. Tidak lengkap,Draft,,,,,,,,,,,Sekretariat Negara,,,id
976,,121510.0,,954,,"Kawat-kawat tgl. 9 Januari 1947 tentang menjelek-jelekkan pemerintah dan menghina Presiden, disertai surat pengantar.",Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
977,,121510.0,,955,,Panitia Penyeledik Kekacauan di Jawa Barat: Laporan tgl. 14 Mei 1947 tentang sebab-sebab dan akibat-akibat pengacauan oleh laskar rakyat di daerah Jawa Barat.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
978,,121510.0,,956,,Masyarakat Jawa Barat: Resolusi-resolusi tgl. 17 Mei 1947-19 Mei 1947 tentang tidak mengakui berdirinya Negara Pasundan.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,N.B. Dalam bahasa Jawa dan Sunda,Draft,,,,,,,,,,,Sekretariat Negara,,,id
979,,121510.0,,957,,Menteri Muda Kehakiman kepada Presiden: Surat tgl. 10 Juni 1947 tentang pemindahan sementara Pengadilan Tinggi Surabaya dari Jombang ke Malang karena keadaan kurang aman.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,N.B. Lampiran tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
980,,121510.0,,958,,"Jawatan Penerangan Sunda Kecil: Laporan tgl. 21 Mei 1947 dan 20 Juni 1947 tentang keadaan dan perjuangan di Bali, disertai surat pengantar.",Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
981,,121510.0,,959,,Mansur: Laporan tgl. 24 September 1947 tentang kekalutan dalam Inspektur Buro Perjuangan Daerah XIII.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
982,,121510.0,,960,,Wakil Presiden kepada Presiden: Surat tgl. 10 Oktober 1947 tentang keadaan keamanan di daerah Bukit Tinggi dan Sumatera Utara.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
983,,121510.0,,961,,"Jaksa Agung kepada Presiden RI: Surat tgl. 14 Oktober 1947 tentang tahanan politik dalam perkara 'Tan Malaka cs', disertai lampiran.",Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
984,,121510.0,,962,,Kementerian Pertahanan: Laporan perjalanan utusan ke Sumatera tgl. 3 Agustus 1947 dan 19 Oktober 1947 dilaporkan oleh Mayor R. Soeleman.,Item,9 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Tembusan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
985,,121510.0,,963,,Panglima Divisi II kepada Panglima Tertinggi: Surat tgl. 19 November 1947 tentang perkabaran yang menyinggung kehormatan Panglima Divisi II.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
986,,121510.0,,964,,Presiden Soekarno: Himbauan untuk bersatu padu melawan PKI yang mengadakan coup di Madiun yang dipimpin oleh Musso.,Item,4 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Stensilan,,,,,,,,,,,,,,N.B. Tanpa tanggal,Draft,,,,,,,,,,,Sekretariat Negara,,,id
987,,121510.0,,965,,Soerjotjondro: Kawat tgl. 7 Februari 1948 tentang penghukuman Husein selama 3 minggu karena menghina pembesar pemerintah peralihan.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
988,,121510.0,,966,,Soerjotjondro kepada Setneg: Telegram tgl. 1 Maret 1948 tentang siaran radio untuk keperluan pers.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
989,,121510.0,,967,,Soerjotjondro kepada Setneg: Telegram-telegram tgl. 1 Maret 1948 dan 2 Maret 1948 tentang pembentukan negara Pasundan.,Item,6 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Tembusan,,,,,,,,,,,,,,N.B. Dalam bahasa Belanda,Draft,,,,,,,,,,,Sekretariat Negara,,,id
990,,121510.0,,968,,Soerjotjondro kepada Setneg: Telegram No. 6/3 tgl. 5 Maret 1958 tentang kedatangan pers Indonesia ke Jogjakarta.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Tembusan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
991,,121510.0,,969,,Soerjotjondro kepada Setneg: Telegram tgl. 8 Maret 1948 tentang pendaratan tentara payung dari Jogjakarta di Kalimantan pada tgl. 16 Oktober 1947.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,N.B. Dalam bahasa Belanda,Draft,,,,,,,,,,,Sekretariat Negara,,,id
992,,121510.0,,970,,Telegram-telegram tgl. 20 Maret 1948 dan 21 Maret 1948 tentang 2 orang Tionghoa dan 4 orang wartawan bangsa Tionghoa yang akan mengadakan perjalanan ke Banten.,Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Pertinggal,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
993,,121510.0,,971,,Arifin Harahap kepada Setneg: Telegram No. 260/S/del tgl. 22 Maret 1948 tentang permohonan keputusan Tetes Tjaruban.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
994,,121510.0,,972,,Soerjotjondro kepada Sekretaris Jenderal Kementerian Penerangan: Kawat tgl. 24 Maret 1948 tentang usaha monitoring radio Bukit Tinggi.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
995,,121510.0,,973,,Kepada Setneg: Telegram No. 286/S/del tgl. 29 Maret 1948 tentang masalah tahanan politik.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Tembusan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
996,,121510.0,,974,,"Central Chinese Association kepada Presiden: Surat tgl. 10 April 1948 tentang terbunuhnya Oei Tjoei Ling oleh gerombolan pengacau, Maulana disertai lampiran.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
997,,121510.0,,975,,Setneg dengan Sekjen Kementerian Pembangunan dan Pemuda: Surat-menyurat tgl. 16 April 1948 dan 21 April 1948 tentang pengiriman surat kaleng yang diatasnamakan Sekretariat Kementerian Pembangunan dan Pemuda yang berisi merendahkan Dr. Soekiman dan meninggikan Mr. Amir Sjarifoeddin.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Asli, pertinggal",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
998,,121510.0,,976,,"Wakil Presiden, Mr. Moh. Roem, Dr. Leimena, KSAP, Panglima Besar: Catatan tgl. 30 April 1948 tentang rapat informal pada tgl. 29 April 1948 mengenai keamanan dalam negeri.",Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
999,,121510.0,,977,,"Ny. Mayor Firmansjah, dkk kepada Presiden RI, Menteri Pertahanan, dll: Surat tgl. 10 Mei 1948 tentang tindakan kekejaman/pengacauan terhadap keluarga-keluarga di Madiun oleh anggota-anggota TNI, disertai surat pengantar.",Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
1000,,121510.0,,978,,Telegram-telegram tgl. 9 Maret 1948 dan 19 Juni 1948 tentang evakuasi orang-orang Tionghoa.,Item,4 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Asli, salinan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
1001,,121510.0,,979,,Soerjotjondro kepada Setneg: Telegram No. K-130/d-3/48 tgl. 21 Juni 1948 tentang evakuasi keluarga Lanto Latumahina Suwarno dengan kereta api.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Tembusan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
1002,,121510.0,,980,,Sekretaris Negera kepada Dr. Sudarsono di New Delhi: Telegram-telegram tgl. 21 Juli 1948 tentang visa Tahir cs. ,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Pertinggal,,,,,,,,,,,,,,N.B. Dalam bahasa Inggris,Draft,,,,,,,,,,,Sekretariat Negara,,,id
1003,,121510.0,,981,,Sekretaris Negera kepada Sudarsono: Telegram tgl. 20 September 1948 dan pidato Mr. Hatta tentang PKI Muso.,Item,6 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Pertinggal,,,,,,,,,,,,,,N.B. Dalam bahasa Inggris,Draft,,,,,,,,,,,Sekretariat Negara,,,id
1004,,121510.0,,982,,"Setneg kepada Menteri Kehakiman: Surat tgl. 20 September 1948 tentang permohonan Konrad van Emster menjadi WNI, disertai lampiran.",Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
1005,,121510.0,,983,,Telegram-telegram tgl. 7 Februari 1948-7 Oktober 1948 tentang Panitia Keamanan.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Tembusan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
